Date,Team1,Team2,Map,Team1_Win,Team2_Win
2017-08-10,attackiereN,WASD,Mirage,0,1
2017-08-10,attackiereN,WASD,Inferno,0,1
2017-08-11,Luccini,Vault,Inferno,0,1
2017-08-11,Vault,Luccini,Cache,1,0
2017-08-11,TeamOne,Keyd,Cache,1,0
2017-08-11,Keyd,TeamOne,Train,1,0
2017-08-11,TeamOne,Keyd,Overpass,1,0
2017-08-11,Aerowolf,Darayu Delta Squad,Mirage,1,0
2017-08-11,Aerowolf,Darayu Delta Squad,Inferno,0,1
2017-08-11,Darayu Delta Squad,Aerowolf,Cobblestone,0,1
2017-08-11,Insidious,Imperium,Mirage,1,0
2017-08-11,Insidious,Imperium,Inferno,1,0
2017-08-11,EMC,Recca,Mirage,0,1
2017-08-11,EMC,Recca,Inferno,1,0
2017-08-11,Recca,EMC,Cobblestone,1,0
2017-08-09,Tricked,iGame.com,Overpass,1,0
2017-08-09,iGame.com,Tricked,Train,1,0
2017-08-09,Tricked,iGame.com,Nuke,1,0
2017-08-11,Tricked,ColdGame,Overpass,1,0
2017-08-09,Big 5,Damage Control,Mirage,1,0
2017-08-11,Bpro,Vexed Academy,Mirage,0,1
2017-08-11,Vexed Academy,Tricked,Train,0,1
2017-08-09,Damage Control,Big 5,Inferno,0,1
2017-08-11,ColdGame,Bpro,Mirage,0,1
2017-08-09,Energy,Orgless,Mirage,1,0
2017-08-11,Bpro,Vexed Academy,Inferno,0,1
2017-08-11,Vexed Academy,Tricked,Overpass,0,1
2017-08-11,Vexed Academy,Tricked,Mirage,0,1
2017-08-12,Hafnet,Keyd,Mirage,1,0
2017-08-12,Hafnet,Keyd,Inferno,0,1
2017-08-12,Hafnet,Keyd,Cobblestone,0,1
2017-08-09,Orgless,Energy,Inferno,0,1
2017-08-12,Black Dragons,Dobrev,Mirage,1,0
2017-08-09,Bravado,Veneration,Mirage,1,0
2017-08-12,Dobrev,Black Dragons,Inferno,0,1
2017-08-09,Veneration,Bravado,Inferno,0,1
2017-08-12,6sense,subtLe,Inferno,0,1
2017-08-10,Zeta Strike,Rise Nation,Cobblestone,0,1
2017-08-10,TeamOne,Isurus,Train,1,0
2017-08-10,Isurus,TeamOne,Cobblestone,0,1
2017-08-10,Chiefs,Tainted Minds,Nuke,0,1
2017-08-10,Tainted Minds,Chiefs,Cache,0,1
2017-08-10,Chiefs,Tainted Minds,Cobblestone,1,0
2017-08-10,Athletico,Grayhound,Overpass,0,1
2017-08-10,Grayhound,Athletico,Mirage,0,1
2017-08-10,Athletico,Grayhound,Nuke,0,1
2017-08-10,Mineski,Virtual Genesis,Mirage,1,0
2017-08-10,Virtual Genesis,Mineski,Inferno,0,1
2017-08-10,Quantum Bellator Fire,EnVyUs Academy,Cobblestone,0,1
2017-08-10,eXtatus,Imperial,Cobblestone,0,1
2017-08-10,eXtatus,Imperial,Overpass,0,1
2017-08-10,rTE,Impulse,Mirage,1,0
2017-08-10,rTE,Impulse,Inferno,0,1
2017-08-10,rTE,Impulse,Cobblestone,1,0
2017-08-10,Quantum Bellator Fire,Gatekeepers,Cobblestone,1,0
2017-08-10,Gatekeepers,Quantum Bellator Fire,Inferno,1,0
2017-08-10,Gatekeepers,Quantum Bellator Fire,Mirage,0,1
2017-08-10,MeMyself&I,Squared,Train,0,1
2017-08-10,Squared,MeMyself&I,Mirage,1,0
2017-08-12,subtLe,6sense,Cache,1,0
2017-08-12,C4,TeamOne,Mirage,0,1
2017-08-12,TeamOne,C4,Inferno,1,0
2017-08-10,Ha MaSSe,attackiereN,Train,0,1
2017-08-12,inchk1ng,TheInvictus,Inferno,1,0
2017-08-10,naegt 2.0,demonlaget,Mirage,0,1
2017-08-12,Berzerk,Forcebuy,Overpass,1,0
2017-08-12,Forcebuy,Berzerk,Cobblestone,0,1
2017-08-12,Imperial,Tricked,Train,1,0
2017-08-12,Tricked,Imperial,Overpass,0,1
2017-08-12,Endpoint,EnVyUs Academy,Train,0,1
2017-08-12,Endpoint,EnVyUs Academy,Cache,1,0
2017-08-12,DIVIZON,TTFU,Inferno,1,0
2017-08-12,TTFU,DIVIZON,Overpass,0,1
2017-08-12,volgare,eSuba,Inferno,0,1
2017-08-12,eSuba,volgare,Cache,0,1
2017-08-12,volgare,eSuba,Train,0,1
2017-08-12,TheInvictus,inchk1ng,Cobblestone,0,1
2017-08-10,demonlaget,naegt 2.0,Train,1,0
2017-08-10,Snabbabrillor,KÄFTSMÄLL,Mirage,1,0
2017-08-10,KÄFTSMÄLL,Snabbabrillor,Overpass,0,1
2017-08-12,GameplayDNA,MONARCHS,Cache,1,0
2017-08-12,Anti Eco Eco Club,Miraculous Hawks,Cache,1,0
2017-08-10,WASD,BLUEJAYS,Cobblestone,1,0
2017-08-10,demonlaget,Snabbabrillor,Cache,0,1
2017-08-10,Snabbabrillor,demonlaget,Mirage,1,0
2017-08-10,GameplayDNA,AGO,Cobblestone,1,0
2017-08-10,AGO,GameplayDNA,Train,1,0
2017-08-10,GameplayDNA,AGO,Cache,1,0
2017-08-10,TTFU,Off-Mode Gray,Train,1,0
2017-08-10,Off-Mode Gray,TTFU,Inferno,1,0
2017-08-10,Off-Mode Gray,TTFU,Cobblestone,0,1
2017-08-10,Invictus Aquilas,OPAA,Inferno,0,1
2017-08-10,OPAA,Invictus Aquilas,Overpass,0,1
2017-08-10,Invictus Aquilas,OPAA,Cache,1,0
2017-08-12,GameplayDNA,MONARCHS,Inferno,1,0
2017-08-12,DIVIZON,Berzerk,Cache,0,1
2017-08-12,DIVIZON,Berzerk,Train,0,1
2017-08-12,Eclipse,Tempo Storm,Mirage,1,0
2017-08-12,Tempo Storm,Eclipse,Train,1,0
2017-08-12,Eclipse,Tempo Storm,Cobblestone,0,1
2017-08-12,Method,Infused,Cobblestone,0,1
2017-08-12,Method,Infused,Mirage,1,0
2017-08-13,Vault,subtLe,Overpass,1,0
2017-08-13,subtLe,Vault,Inferno,1,0
2017-08-13,subtLe,Vault,Cache,1,0
2017-08-13,Gorilla Core,Rise Nation,Cobblestone,0,1
2017-08-13,Rise Nation,Gorilla Core,Mirage,0,1
2017-08-13,Gorilla Core,Rise Nation,Inferno,0,1
2017-08-12,Anti Eco Eco Club,Miraculous Hawks,Inferno,1,0
2017-08-12,GameplayDNA,Playing Ducks,Mirage,1,0
2017-08-12,Playing Ducks,GameplayDNA,Train,0,1
2017-08-10,WASD,attackiereN,Train,1,0
2017-08-13,Chiefs,Cortex Red,Train,1,0
2017-08-13,AVANT,Masterminds,Inferno,1,0
2017-08-13,Legacy,BRB20,Train,0,1
2017-08-12,PkD Academy,MONARCHS,Train,0,1
2017-08-10,Ha MaSSe,BLUEJAYS,Cache,0,1
2017-08-13,Kings,Ezentify,Mirage,1,0
2017-08-13,Chiefs,Legacy,Nuke,1,0
2017-08-12,PkD Academy,MONARCHS,Mirage,0,1
2017-08-12,Prophecy,Epsilon,Mirage,0,1
2017-08-12,Prophecy,Epsilon,Train,0,1
2017-08-12,MiTH,Violight,Cache,1,0
2017-08-12,Violight,MiTH,Mirage,0,1
2017-08-13,Masterminds,Ezentify,Cache,1,0
2017-08-12,BOOM,DeToNator,Mirage,0,1
2017-08-13,Cortex Red,BRB20,Mirage,0,1
2017-08-13,AVANT,Kings,Inferno,0,1
2017-08-13,subtLe,Rise Nation,Mirage,0,1
2017-08-13,subtLe,Rise Nation,Cobblestone,0,1
2017-08-12,BOOM,DeToNator,Inferno,0,1
2017-08-12,exceL,Reason,Mirage,1,0
2017-08-12,Reason,exceL,Inferno,0,1
2017-08-12,Forcebuy,Berzerk,Mirage,1,0
2017-08-13,Legacy,Cortex Red,Mirage,1,0
2017-08-13,BRB20,Chiefs,Cobblestone,0,1
2017-08-13,Masterminds,Kings,Train,0,1
2017-08-13,Ezentify,AVANT,Cache,0,1
2017-08-13,Kings,BRB20,Cache,1,0
2017-08-13,BRB20,Kings,Overpass,0,1
2017-08-13,AVANT,Chiefs,Cache,0,1
2017-08-13,AVANT,Chiefs,Nuke,0,1
2017-08-13,ERACOST,BOM,Overpass,1,0
2017-08-13,BOM,ERACOST,Mirage,0,1
2017-08-13,TPCU,GoldenMix,Mirage,0,1
2017-08-13,GoldenMix,TPCU,Cache,1,0
2017-08-13,Brats,Action Live,Inferno,0,1
2017-08-13,Brats,Action Live,Overpass,0,1
2017-08-13,5ive troller,Derank Machine,Inferno,1,0
2017-08-13,5ive troller,Derank Machine,Cache,0,1
2017-08-13,5ive troller,Derank Machine,Mirage,0,1
2017-08-13,NineLives,Majestic Lions,Overpass,1,0
2017-08-13,Majestic Lions,NineLives,Inferno,1,0
2017-08-13,NineLives,Majestic Lions,Cache,0,1
2017-08-13,Xunwu Teamwork,Signature,Mirage,0,1
2017-08-13,Signature,Xunwu Teamwork,Overpass,1,0
2017-08-13,eSuba,Majestic Lions,Overpass,1,0
2017-08-13,Majestic Lions,eSuba,Inferno,0,1
2017-08-13,VECA,CAZ,Train,1,0
2017-08-13,VECA,CAZ,Inferno,1,0
2017-08-13,AKARA,Insidious,Overpass,0,1
2017-08-13,AKARA,Insidious,Cache,0,1
2017-08-13,:domigais:,CK$,Cache,0,1
2017-08-13,CK$,:domigais:,Inferno,1,0
2017-08-13,Wolsung,wyfyka,Cobblestone,1,0
2017-08-13,wyfyka,Wolsung,Train,0,1
2017-08-13,Wolsung,CK$,Cache,1,0
2017-08-13,CK$,Wolsung,Overpass,1,0
2017-08-13,CK$,Wolsung,Inferno,1,0
2017-08-13,seven,Umboðsmenn,Mirage,1,0
2017-08-13,Umboðsmenn,seven,Cache,0,1
2017-08-13,Outlaws,undefined,Overpass,0,1
2017-08-13,Majestic Lions,eEriness,Overpass,0,1
2017-08-13,Bravado,Big 5,Overpass,1,0
2017-08-14,Goliath,Energy,Cache,0,1
2017-08-13,Bravado,Big 5,Cache,1,0
2017-08-14,icek0ldt,Red Reserve,Mirage,0,1
2017-08-14,Spirit Academy,Binary Dragons,Mirage,0,1
2017-08-14,PACT,PRIDE,Train,0,1
2017-08-14,undefined,LDLC,Inferno,1,0
2017-08-14,Quantum Bellator Fire,Outlaws,Cobblestone,0,1
2017-08-13,seven,VECA,Mirage,1,0
2017-08-14,GoodJob,Baghlan,Cobblestone,1,0
2017-08-14,Kinguin,roughtimes,Train,1,0
2017-08-14,GameplayDNA,Imperial,Train,1,0
2017-08-15,Black Dragons,Keymotion,Overpass,1,0
2017-08-15,Keymotion,Black Dragons,Cache,1,0
2017-08-15,Black Dragons,Keymotion,Nuke,1,0
2017-08-13,seven,VECA,Train,1,0
2017-08-13,eEriness,eSuba,Overpass,1,0
2017-08-13,eSuba,eEriness,Inferno,1,0
2017-08-13,Adaptation,Tempo Storm,Train,0,1
2017-08-13,Tempo Storm,Adaptation,Inferno,1,0
2017-08-15,Blackwoodproductions,Down To Frag,Nuke,0,0
2017-08-15,Mythic,RONIN,Inferno,0,1
2017-08-13,Denial,Rest In Paradise,Overpass,1,0
2017-08-15,On The Run,L4Org,Inferno,0,1
2017-08-15,Denial,Gale Force,Cobblestone,0,1
2017-08-13,Rest In Paradise,Denial,Cobblestone,0,1
2017-08-15,Sizzle,Complexity,Mirage,0,1
2017-08-13,Swole Patrol,Plant-It Hollywood,Train,1,0
2017-08-15,squadmoveout,Rise Nation,Overpass,0,1
2017-08-13,Plant-It Hollywood,Swole Patrol,Mirage,0,1
2017-08-15,Blight,Splyce,Cobblestone,0,1
2017-08-13,Virtual Alliance,Toast2Coast,Mirage,0,1
2017-08-15,Native,Luccini,Overpass,1,0
2017-08-13,Toast2Coast,Virtual Alliance,Inferno,1,0
2017-08-13,Tempo Storm,Denial,Cobblestone,0,1
2017-08-13,Tempo Storm,Denial,Overpass,0,1
2017-08-15,Native,Luccini,Cache,1,0
2017-08-14,Swole Patrol,Toast2Coast,Mirage,1,0
2017-08-15,Tempo Storm,FootGang,Overpass,1,0
2017-08-14,Toast2Coast,Swole Patrol,Train,0,1
2017-08-14,Swole Patrol,Denial,Overpass,0,1
2017-08-14,Denial,Swole Patrol,Inferno,1,0
2017-08-15,Black Jaguar,Stormborns,Overpass,1,0
2017-08-14,rTE,Mineski,Overpass,0,1
2017-08-15,Black Jaguar,Stormborns,Cache,0,1
2017-08-14,rTE,Mineski,Cache,1,0
2017-08-15,Stormborns,Black Jaguar,Nuke,0,1
2017-08-15,EMP,ViCi,Cobblestone,0,1
2017-08-15,New4,ViCi,Train,0,1
2017-08-15,Flash,EMP,Cobblestone,0,1
2017-08-14,Mineski,rTE,Nuke,1,0
2017-08-15,YETTI,ikarus,Inferno,1,0
2017-08-14,Energy,Goliath,Overpass,1,0
2017-08-15,ikarus,YETTI,Train,0,1
2017-08-15,UYA,EMP,Cobblestone,0,1
2017-08-15,Chiefs,Grayhound,Overpass,0,1
2017-08-15,Chiefs,Grayhound,Cache,1,0
2017-08-15,Chiefs,Grayhound,Nuke,0,1
2017-08-15,Kheegui,TheLegendOf,Mirage,1,0
2017-08-15,TheLegendOf,Kheegui,Cobblestone,0,1
2017-08-15,Born in Mongolia,KhARUM,Cobblestone,0,1
2017-08-15,Born in Mongolia,KhARUM,Inferno,1,0
2017-08-15,KhARUM,Born in Mongolia,Train,0,1
2017-08-15,GoodJob,Kinguin,Overpass,0,1
2017-08-15,Binary Dragons,GameplayDNA,Cache,1,0
2017-08-15,Kinguin,Binary Dragons,Train,0,1
2017-08-15,PRIDE,Outlaws,Train,1,0
2017-08-15,PANTHERS,Nodachi,Cache,1,0
2017-08-15,x6tence,Spartak,Inferno,0,1
2017-08-15,Revival,Comanche,Mirage,0,1
2017-08-15,CeX,Method,Cache,0,1
2017-08-15,CeX,Method,Inferno,0,1
2017-08-15,fish123,Reason,Nuke,1,0
2017-08-15,Reason,fish123,Mirage,0,1
2017-08-15,Binary Dragons,PRIDE,Inferno,0,1
2017-08-15,Binary Dragons,PRIDE,Train,0,1
2017-08-15,Spartak,Nodachi,Train,1,0
2017-08-15,Epsilon,FlipSid3,Overpass,0,1
2017-08-15,Epsilon,FlipSid3,Train,0,1
2017-08-15,North Academy,Space Soldiers,Cache,0,1
2017-08-15,Space Soldiers,North Academy,Train,0,1
2017-08-15,North Academy,Space Soldiers,Mirage,0,1
2017-08-15,GoodJob,CeX,Mirage,0,1
2017-08-16,Complexity,Gale Force,Inferno,1,0
2017-08-16,Splyce,Rise Nation,Cobblestone,0,1
2017-08-16,L4Org,Down To Frag,Mirage,1,0
2017-08-16,RONIN,Tempo Storm,Train,0,1
2017-08-16,Complexity,L4Org,Inferno,1,0
2017-08-16,Tempo Storm,Rise Nation,Cobblestone,0,1
2017-08-16,Eanix,Down To Frag,Cache,1,0
2017-08-16,Down To Frag,Eanix,Overpass,0,1
2017-08-16,TeamOne,Hafnet,Overpass,1,0
2017-08-16,TeamOne,Hafnet,Cache,1,0
2017-08-15,Dzirkstele,volgare,Cache,0,1
2017-08-15,Red Reserve,Outlaws,Train,0,1
2017-08-15,Nexus,VITALIS,Mirage,1,0
2017-08-15,VITALIS,Nexus,Overpass,1,0
2017-08-15,VITALIS,Nexus,Cache,1,0
2017-08-15,undefined,PRIDE,Train,0,1
2017-08-15,Nodachi,CeX,Inferno,0,1
2017-08-15,Spartak,PANTHERS,Train,0,1
2017-08-15,Refuse,Izako Boars,Nuke,0,1
2017-08-16,Nitrious,Rise Nation,Mirage,1,0
2017-08-16,Nitrious,Rise Nation,Cobblestone,0,1
2017-08-16,Rise Nation,Nitrious,Inferno,1,0
2017-08-16,Complexity,Rise Nation,Cobblestone,1,0
2017-08-16,Complexity,Rise Nation,Inferno,0,1
2017-08-16,Rise Nation,Complexity,Train,0,1
2017-08-16,ViCi,UYA,Mirage,0,1
2017-08-16,Flash,UYA,Inferno,1,0
2017-08-16,Grayhound,Athletico,Overpass,1,0
2017-08-16,Athletico,Grayhound,Mirage,1,0
2017-08-16,Athletico,Grayhound,Cobblestone,1,0
2017-08-16,ViCi,Flash,Train,0,1
2017-08-16,Entry,CS00,Cobblestone,0,1
2017-08-16,CS00,Entry,Overpass,1,0
2017-08-16,Flash,New4,Inferno,1,0
2017-08-16,Recca,DeToNator,Overpass,1,0
2017-08-16,Recca,DeToNator,Cache,1,0
2017-08-16,Chiefs,Kings,Inferno,0,1
2017-08-16,Chiefs,Kings,Train,1,0
2017-08-16,Chiefs,Kings,Cache,0,1
2017-08-16,Orange,Aerowolf,Overpass,0,1
2017-08-16,Aerowolf,Orange,Cache,1,0
2017-08-17,5POWER,BOOT,Cache,0,1
2017-08-17,TheLegendOf,KhARUM,Inferno,0,1
2017-08-17,KhARUM,TheLegendOf,Cache,1,0
2017-08-17,Spirit Academy,AVANGAR,Mirage,0,1
2017-08-17,AVANGAR,Spirit Academy,Overpass,1,0
2017-08-17,Athletico,Kings,Overpass,0,1
2017-08-17,Athletico,Kings,Cache,1,0
2017-08-17,Athletico,Kings,Mirage,0,1
2017-08-16,Uniquestars,coREA,Cache,1,0
2017-08-17,Mineski,Recca,Train,0,1
2017-08-16,coREA,Uniquestars,Train,0,1
2017-08-17,Mineski,Recca,Mirage,1,0
2017-08-16,Uniquestars,coREA,Mirage,1,0
2017-08-17,Mineski,Recca,Overpass,1,0
2017-08-16,Vexed Academy,Outlaws,Cobblestone,0,1
2017-08-16,Kinguin,FlipSid3,Overpass,0,1
2017-08-16,FlipSid3,Kinguin,Cache,1,0
2017-08-17,Aerowolf,Insidious,Train,1,0
2017-08-16,WASD,Squared,Inferno,1,0
2017-08-16,GoodJob,Spirit Academy,Mirage,0,1
2017-08-16,WASD,Outlaws,Cobblestone,0,1
2017-08-16,PANTHERS,CeX,Overpass,1,0
2017-08-16,Tricked,Red Reserve,Mirage,1,0
2017-08-16,Red Reserve,Tricked,Overpass,1,0
2017-08-16,Red Reserve,Tricked,Train,1,0
2017-08-17,Aerowolf,Insidious,Mirage,1,0
2017-08-17,Envy,LDLC,Cobblestone,1,0
2017-08-17,undefined,eXtatus,Cobblestone,0,1
2017-08-17,undefined,eXtatus,Train,0,1
2017-08-17,VITALIS,Nexus,Cobblestone,0,1
2017-08-17,Nexus,VITALIS,Cache,1,0
2017-08-17,HellRaisers,LDLC,Overpass,0,1
2017-08-16,Squared,Vexed Academy,Inferno,0,1
2017-08-17,wckymooode,Luxul,Nuke,0,1
2017-08-16,fish123,Method,Overpass,1,0
2017-08-17,wckymooode,Luxul,Mirage,1,0
2017-08-16,fish123,Method,Cache,1,0
2017-08-16,Reason,CeX,Overpass,0,1
2017-08-16,CeX,Reason,Inferno,1,0
2017-08-17,wckymooode,Luxul,Train,0,1
2017-08-16,Comanche,Izako Boars,Mirage,1,0
2017-08-17,demonlaget,KÄFTSMÄLL,Mirage,1,0
2017-08-16,Comanche,Izako Boars,Overpass,1,0
2017-08-16,GoodJob,Spartak,Cache,1,0
2017-08-17,KÄFTSMÄLL,demonlaget,Overpass,1,0
2017-08-16,x6tence,Nodachi,Inferno,1,0
2017-08-16,Invictus Aquilas,Imperial,Overpass,0,1
2017-08-16,Invictus Aquilas,Imperial,Inferno,0,1
2017-08-16,eXtatus,DIVIZON,Inferno,1,0
2017-08-16,DIVIZON,eXtatus,Overpass,1,0
2017-08-16,DIVIZON,eXtatus,Cache,0,1
2017-08-16,Crowns,Refuse,Cobblestone,1,0
2017-08-16,Crowns,Refuse,Cache,1,0
2017-08-16,VITALIS,Space Soldiers,Overpass,0,1
2017-08-16,VITALIS,Space Soldiers,Cache,0,1
2017-08-17,demonlaget,KÄFTSMÄLL,Inferno,1,0
2017-08-17,LDLC,Space Soldiers,Cobblestone,1,0
2017-08-17,Spirit Academy,Refuse,Cache,0,1
2017-08-17,Spirit Academy,Refuse,Train,1,0
2017-08-17,Spirit Academy,Refuse,Overpass,1,0
2017-08-17,PRIDE,NASR,Mirage,1,0
2017-08-17,Envy,HellRaisers,Cobblestone,0,1
2017-08-16,WASD,Vexed Academy,Inferno,1,0
2017-08-17,AlienTech,LDLC,Cache,0,1
2017-08-16,Nodachi,GoodJob,Mirage,0,1
2017-08-16,PANTHERS,x6tence,Cobblestone,0,1
2017-08-17,RONIN,Mythic,Mirage,0,1
2017-08-17,RONIN,Mythic,Cache,0,1
2017-08-17,Squared,GameplayDNA,Cache,0,1
2017-08-17,Heaven's Devils,Sentinel,Inferno,0,1
2017-08-17,Squared,GameplayDNA,Train,0,1
2017-08-17,Quantum Bellator Fire,forZe,Inferno,1,0
2017-08-17,Quantum Bellator Fire,forZe,Train,1,0
2017-08-17,Heaven's Devils,Sentinel,Nuke,0,1
2017-08-17,TTFU,Invictus Aquilas,Mirage,1,0
2017-08-17,Core Impact,Broken Alliance,Cache,0,1
2017-08-17,Invictus Aquilas,TTFU,Overpass,1,0
2017-08-17,volgare,Spirit Academy,Nuke,1,0
2017-08-17,volgare,Spirit Academy,Mirage,0,1
2017-08-17,volgare,Spirit Academy,Inferno,0,1
2017-08-17,Envy,Space Soldiers,Cobblestone,1,0
2017-08-17,Broken Alliance,Core Impact,Mirage,1,0
2017-08-17,TTFU,Invictus Aquilas,Cobblestone,0,1
2017-08-17,CeX,Method,Overpass,1,0
2017-08-17,Method,CeX,Cache,1,0
2017-08-17,CeX,Method,Mirage,1,0
2017-08-17,HellRaisers,Space Soldiers,Mirage,1,0
2017-08-17,LDLC,PRIDE,Inferno,1,0
2017-08-17,Kinguin,VITALIS,Overpass,1,0
2017-08-17,VITALIS,Kinguin,Mirage,0,1
2017-08-17,GoodJob,Playing Ducks,Inferno,0,1
2017-08-17,Adaptation,Velocity,Train,1,0
2017-08-17,AlienTech,NASR,Train,1,0
2017-08-17,Playing Ducks,GoodJob,Overpass,0,1
2017-08-17,Velocity,Adaptation,Nuke,1,0
2017-08-17,Luxul,demonlaget,Train,1,0
2017-08-17,GoodJob,Playing Ducks,Mirage,1,0
2017-08-18,District 7,Eanix,Cache,1,0
2017-08-18,TeamOne,Black Dragons,Nuke,1,0
2017-08-18,TeamOne,Black Dragons,Mirage,1,0
2017-08-18,Vikings,Final Feature,Cobblestone,0,1
2017-08-18,Final Feature,Vikings,Cache,1,0
2017-08-18,New4,BOOT,Cache,0,1
2017-08-18,5POWER,TheMongolz,Cache,0,1
2017-08-18,Eternal,Xtreme Lungiz,Inferno,1,0
2017-08-18,Athletico,Chiefs,Cache,1,0
2017-08-18,Athletico,Chiefs,Train,1,0
2017-08-18,ZeGg,Entity,Inferno,0,1
2017-08-18,Kings,Athletico,Cache,1,0
2017-08-18,Kings,Athletico,Overpass,0,1
2017-08-18,Athletico,Kings,Mirage,0,1
2017-08-18,New4,TheMongolz,Train,0,1
2017-08-18,HAVU,LDLC,Overpass,0,1
2017-08-18,AVANGAR,Nexus,Mirage,0,1
2017-08-18,Nexus,AVANGAR,Cobblestone,0,1
2017-08-18,Nexus,AVANGAR,Cache,0,1
2017-08-18,HAVU,PRIDE,Train,1,0
2017-08-18,Eternal,Entity,Train,1,0
2017-08-17,Velocity,Adaptation,Cobblestone,0,1
2017-08-17,District 7,Gale Force,Train,1,0
2017-08-17,Gale Force,District 7,Mirage,0,1
2017-08-17,TheMongolz,ViCi,Inferno,0,1
2017-08-17,UYA,BOOT,Mirage,1,0
2017-08-17,Chiefs,Grayhound,Cobblestone,1,0
2017-08-17,Chiefs,Grayhound,Overpass,1,0
2017-08-17,BOOT,TheMongolz,Mirage,1,0
2017-08-17,demonlaget,Luxul,Cache,1,0
2017-08-18,Spirit Academy,Comanche,Mirage,1,0
2017-08-17,demonlaget,Luxul,Inferno,1,0
2017-08-18,Spirit Academy,Comanche,Overpass,1,0
2017-08-18,LDLC,Envy,Inferno,1,0
2017-08-18,Envy,LDLC,Overpass,1,0
2017-08-18,LDLC,Envy,Cobblestone,0,1
2017-08-18,Refuse,ex-GameplayDNA,Cobblestone,0,1
2017-08-18,Refuse,ex-GameplayDNA,Cache,0,1
2017-08-18,HAVU,AlienTech,Inferno,1,0
2017-08-18,Quantum Bellator Fire,GoodJob,Cobblestone,1,0
2017-08-18,Quantum Bellator Fire,GoodJob,Nuke,1,0
2017-08-18,KoN Finland,KoN Denmark,Cache,0,1
2017-08-18,KoN Sweden,KoN Norway,Cache,1,0
2017-08-18,AlienTech,PRIDE,Cobblestone,0,1
2017-08-18,HAVU,NASR,Overpass,1,0
2017-08-18,Quantum Bellator Fire,AVANGAR,Inferno,1,0
2017-08-18,Quantum Bellator Fire,AVANGAR,Mirage,0,1
2017-08-18,Quantum Bellator Fire,AVANGAR,Train,0,1
2017-08-18,KoN Sweden,KoN Denmark,Inferno,0,1
2017-08-18,LDLC,NASR,Nuke,1,0
2017-08-19,Mythic,Rise Nation,Mirage,0,1
2017-08-19,Mythic,Rise Nation,Cobblestone,0,1
2017-08-19,Wargods,Rekt,Mirage,0,1
2017-08-19,Wargods,Rekt,Cache,0,1
2017-08-19,Born in Mongolia,KhARUM,Inferno,0,1
2017-08-19,KhARUM,Born in Mongolia,Cobblestone,0,1
2017-08-19,Born in Mongolia,KhARUM,Mirage,0,1
2017-08-19,Flash,BOOT-d[S],Overpass,1,0
2017-08-19,BOOT-d[S],Flash,Inferno,0,1
2017-08-19,Brutality,ZeGg,Inferno,0,1
2017-08-19,Brutality,ZeGg,Mirage,0,1
2017-08-19,TheMongolz,Kheegui,Inferno,1,0
2017-08-19,TheMongolz,Kheegui,Cobblestone,0,1
2017-08-19,TheMongolz,Kheegui,Train,1,0
2017-08-19,UYA,ViCi,Cobblestone,0,1
2017-08-19,ViCi,UYA,Cache,0,1
2017-08-19,ViCi,UYA,Inferno,1,0
2017-08-19,JMD,Xtreme Lungiz,Cache,1,0
2017-08-19,JMD,Xtreme Lungiz,Overpass,0,1
2017-08-19,JMD,Xtreme Lungiz,Inferno,1,0
2017-08-19,G2,PRIDE,Train,1,0
2017-08-19,PRIDE,G2,Cobblestone,0,1
2017-08-19,TheMongolz,KhARUM,Train,1,0
2017-08-19,KhARUM,TheMongolz,Mirage,0,1
2017-08-19,Fractals,Mineski,Overpass,0,1
2017-08-19,Gambit,FlipSid3,Overpass,1,0
2017-08-19,FlipSid3,Gambit,Train,1,0
2017-08-19,Gambit,FlipSid3,Cache,1,0
2017-08-19,Mineski,Fractals,Mirage,1,0
2017-08-19,ViCi,Flash,Cobblestone,0,1
2017-08-19,ViCi,Flash,Inferno,0,1
2017-08-19,Prophecy,Method,Mirage,1,0
2017-08-19,JMD,ZeGg,Cobblestone,1,0
2017-08-19,Method,Prophecy,Cache,1,0
2017-08-19,undefined,CHAOS,Cobblestone,1,0
2017-08-19,ZeGg,JMD,Train,1,0
2017-08-19,Red Reserve,Royal Bandits,Train,1,0
2017-08-19,spray'n'pray,ARES,Cache,1,0
2017-08-19,JMD,ZeGg,Mirage,0,1
2017-08-20,Action Live,GoldenMix,Train,1,0
2017-08-20,GoldenMix,Action Live,Inferno,1,0
2017-08-20,GoldenMix,Action Live,Cobblestone,1,0
2017-08-19,Shoulder Peeker,Vega Squadron,Train,0,1
2017-08-19,Infused,exceL,Inferno,0,1
2017-08-20,Mineski,Rekt,Overpass,1,0
2017-08-19,MeMyself&I,ALTERNATE aTTaX,Cobblestone,0,1
2017-08-19,Infused,exceL,Mirage,0,1
2017-08-20,Rekt,Mineski,Nuke,0,1
2017-08-20,BOOT-d[S],ViCi,Inferno,0,1
2017-08-20,ViCi,BOOT-d[S],Nuke,1,0
2017-08-19,Fragsters,Pufiki,Inferno,1,0
2017-08-19,roughtimes,AVANGAR,Mirage,0,1
2017-08-19,ECLOT,GUNRUNNERS,Cache,0,1
2017-08-20,SCARZ Absolute,Anti Liliy,Overpass,1,0
2017-08-19,Tricked,PageHLTV,Inferno,1,0
2017-08-19,HAVU,PANTHERS,Train,1,0
2017-08-19,HAVU,PANTHERS,Cache,1,0
2017-08-19,ECLOT,GUNRUNNERS,Mirage,0,1
